Chromosome,Source,Feature,Start,End,Score,Strand,Frame,gene_id,gene_type,gene_name,level,mgi_id,havana_gene,transcript_id,transcript_type,transcript_name,transcript_support_level,tag,havana_transcript,exon_number,exon_id,protein_id,ccdsid,ont,length,ENSEMBL_ID,tx_length
chr1,HAVANA,gene,134911038,135033014,.,-,.,ENSMUSG00000042793.14,protein_coding,Lgr6,2,MGI:2441805,OTTMUSG00000026806.1,,,,,,,,,,,,121976,ENSMUSG00000042793,6675
chr1,HAVANA,gene,134915532,134916533,.,+,.,ENSMUSG00000140882.1,lncRNA,ENSMUSG00000140882,2,,,,,,,,,,,,,,1001,ENSMUSG00000140882,1001
chr1,HAVANA,gene,134994168,134995728,.,+,.,ENSMUSG00000129087.1,lncRNA,ENSMUSG00000129087,2,,,,,,,,,,,,,,1560,ENSMUSG00000129087,415
chr1,HAVANA,gene,135032367,135041117,.,+,.,ENSMUSG00000097988.3,lncRNA,Gm10535,2,MGI:3642442,OTTMUSG00000043510.1,,,,,,,,,,,,8750,ENSMUSG00000097988,990
chr1,HAVANA,gene,135036234,135060332,.,-,.,ENSMUSG00000097993.9,protein_coding,Ptprv,2,MGI:108027,OTTMUSG00000043508.1,,,,,,,,,,,,24098,ENSMUSG00000097993,6108
chr1,HAVANA,gene,135058970,135059736,.,+,.,ENSMUSG00000120719.2,lncRNA,Gm57130,2,MGI:7338173,,,,,,,,,,,,,766,ENSMUSG00000120719,766
chr1,HAVANA,gene,135060437,135073055,.,+,.,ENSMUSG00000031506.12,protein_coding,Ptpn7,2,MGI:2156893,OTTMUSG00000049797.1,,,,,,,,,,,,12618,ENSMUSG00000031506,3740
chr1,HAVANA,gene,135074561,135084007,.,+,.,ENSMUSG00000026426.11,protein_coding,Arl8a,2,MGI:1915974,OTTMUSG00000021955.1,,,,,overlapping_locus,,,,,,,9446,ENSMUSG00000026426,1713
chr1,ENSEMBL,gene,135078403,135078504,.,-,.,ENSMUSG00002075149.1,rRNA,Gm56120,3,MGI:6848699,,,,,,,,,,,,,101,ENSMUSG00002075149,101
chr1,HAVANA,gene,135080700,135081544,.,+,.,ENSMUSG00000085311.2,lncRNA,Gm15445,2,MGI:3707341,OTTMUSG00000021954.1,,,,,overlapping_locus,,,,,,,844,ENSMUSG00000085311,603
chr1,HAVANA,gene,135087971,135095419,.,-,.,ENSMUSG00000026424.9,protein_coding,Gpr37l1,2,MGI:1928503,OTTMUSG00000022102.1,,,,,,,,,,,,7448,ENSMUSG00000026424,2269
chr1,HAVANA,gene,135110428,135111820,.,-,.,ENSMUSG00000137967.1,lncRNA,ENSMUSG00000137967,2,,,,,,,,,,,,,,1392,ENSMUSG00000137967,373
chr1,HAVANA,gene,135111730,135122485,.,+,.,ENSMUSG00000137934.1,lncRNA,ENSMUSG00000137934,2,,,,,,,,,,,,,,10755,ENSMUSG00000137934,491
chr1,HAVANA,gene,135159732,135160963,.,+,.,ENSMUSG00000079139.5,processed_pseudogene,Gm4204,2,MGI:3782381,OTTMUSG00000049798.1,,,,,,,,,,,,1231,ENSMUSG00000079139,1231
chr1,HAVANA,gene,135176298,135194181,.,+,.,ENSMUSG00000097680.2,lncRNA,Gm26642,2,MGI:5477136,OTTMUSG00000049799.1,,,,,,,,,,,,17883,ENSMUSG00000097680,2782
chr1,HAVANA,gene,135181312,135186306,.,-,.,ENSMUSG00000003051.14,protein_coding,Elf3,2,MGI:1101781,OTTMUSG00000049800.1,,,,,,,,,,,,4994,ENSMUSG00000003051,2095
chr1,HAVANA,gene,135190449,135211822,.,-,.,ENSMUSG00000041926.16,protein_coding,Rnpep,2,MGI:2384902,OTTMUSG00000021833.1,,,,,,,,,,,,21373,ENSMUSG00000041926,2288
chr1,HAVANA,gene,135219047,135220078,.,+,.,ENSMUSG00000141093.1,lncRNA,ENSMUSG00000141093,2,,,,,,,,,,,,,,1031,ENSMUSG00000141093,555
chr1,HAVANA,gene,135222950,135241516,.,-,.,ENSMUSG00000062580.10,protein_coding,Timm17a,2,MGI:1343131,OTTMUSG00000021888.1,,,,,,,,,,,,18566,ENSMUSG00000062580,7280
chr1,HAVANA,gene,135252544,135295803,.,+,.,ENSMUSG00000048096.8,protein_coding,Lmod1,2,MGI:2135671,OTTMUSG00000022119.1,,,,,,,,,,,,43259,ENSMUSG00000048096,3948
chr1,ENSEMBL,gene,135281454,135281560,.,-,.,ENSMUSG00002075633.1,snRNA,Gm56137,3,MGI:6848732,,,,,,,,,,,,,106,ENSMUSG00002075633,106
chr1,HAVANA,gene,135295937,135297042,.,-,.,ENSMUSG00000135221.1,lncRNA,ENSMUSG00000135221,2,,,,,,,,,,,,,,1105,ENSMUSG00000135221,580
chr1,HAVANA,gene,135298794,135302975,.,-,.,ENSMUSG00000041889.8,protein_coding,Shisa4,2,MGI:1924802,OTTMUSG00000026808.1,,,,,,,,,,,,4181,ENSMUSG00000041889,1763
chr1,HAVANA,gene,135310049,135358237,.,-,.,ENSMUSG00000041879.14,protein_coding,Ipo9,2,MGI:1918944,OTTMUSG00000034791.1,,,,,overlapping_locus,,,,,,,48188,ENSMUSG00000041879,6247
chr1,HAVANA,gene,135337359,135341924,.,-,.,ENSMUSG00000100620.2,lncRNA,Gm28277,2,MGI:5578983,OTTMUSG00000049801.1,,,,,overlapping_locus,,,,,,,4565,ENSMUSG00000100620,885
chr1,HAVANA,gene,135362317,135615843,.,-,.,ENSMUSG00000009418.18,protein_coding,Nav1,2,MGI:2183683,OTTMUSG00000049802.1,,,,,overlapping_locus,,,,,,,253526,ENSMUSG00000009418,13117
chr1,ENSEMBL,gene,135382340,135382421,.,-,.,ENSMUSG00000093515.3,miRNA,Mir1231,3,MGI:5453497,,,,,,,,,,,,,81,ENSMUSG00000093515,81
chr1,HAVANA,gene,135408129,135409152,.,-,.,ENSMUSG00000102474.2,TEC,2610012C04Rik,2,MGI:1917549,OTTMUSG00000049804.1,,,,,overlapping_locus,,,,,,,1023,ENSMUSG00000102474,1023
chr1,HAVANA,gene,135443282,135451125,.,+,.,ENSMUSG00000122414.1,lncRNA,ENSMUSG00000122414,2,,,,,,,,,,,,,,7843,ENSMUSG00000122414,317
chr1,HAVANA,gene,135450825,135453076,.,-,.,ENSMUSG00000104524.2,TEC,Gm37333,2,MGI:5610561,OTTMUSG00000049806.1,,,,,overlapping_locus,,,,,,,2251,ENSMUSG00000104524,2251
chr1,HAVANA,gene,135512510,135527686,.,+,.,ENSMUSG00000054412.6,lncRNA,Gm4793,2,MGI:3646955,OTTMUSG00000049807.1,,,,,,,,,,,,15176,ENSMUSG00000054412,2616
chr1,HAVANA,gene,135559501,135566172,.,+,.,ENSMUSG00000135252.1,lncRNA,ENSMUSG00000135252,2,,,,,,,,,,,,,,6671,ENSMUSG00000135252,1101
chr1,HAVANA,gene,135581744,135614572,.,-,.,ENSMUSG00000135126.1,lncRNA,ENSMUSG00000135126,2,,,,,,,overlapping_locus,,,,,,,32828,ENSMUSG00000135126,1397
chr1,HAVANA,gene,135614247,135638876,.,+,.,ENSMUSG00000120094.2,lncRNA,Gm57161,2,MGI:7338235,,,,,,,,,,,,,24629,ENSMUSG00000120094,1953
chr1,HAVANA,gene,135616333,135616589,.,-,.,ENSMUSG00000135298.1,lncRNA,ENSMUSG00000135298,2,,,,,,,,,,,,,,256,ENSMUSG00000135298,256
chr1,HAVANA,gene,135647798,135679970,.,+,.,ENSMUSG00000026421.15,protein_coding,Csrp1,2,MGI:88549,OTTMUSG00000021802.1,,,,,,,,,,,,32172,ENSMUSG00000026421,1828
chr1,HAVANA,gene,135650691,135658241,.,-,.,ENSMUSG00000135211.1,lncRNA,ENSMUSG00000135211,2,,,,,,,,,,,,,,7550,ENSMUSG00000135211,534
chr1,HAVANA,gene,135687586,135692733,.,+,.,ENSMUSG00000135407.1,lncRNA,ENSMUSG00000135407,2,,,,,,,,,,,,,,5147,ENSMUSG00000135407,672
chr1,HAVANA,gene,135693856,135696874,.,+,.,ENSMUSG00000041801.6,protein_coding,Phlda3,1,MGI:1351485,OTTMUSG00000022104.1,,,,,,,,,,,,3018,ENSMUSG00000041801,1435
chr1,HAVANA,gene,135707171,135738727,.,+,.,ENSMUSG00000026418.17,protein_coding,Tnni1,2,MGI:105073,OTTMUSG00000033121.1,,,,,,,,,,,,31556,ENSMUSG00000026418,2153
chr1,HAVANA,gene,135746335,135761080,.,+,.,ENSMUSG00000041782.15,protein_coding,Lad1,2,MGI:109343,OTTMUSG00000049829.1,,,,,,,,,,,,14745,ENSMUSG00000041782,2993
chr1,HAVANA,gene,135758231,135758961,.,-,.,ENSMUSG00000141723.1,lncRNA,ENSMUSG00000141723,2,,,,,,,,,,,,,,730,ENSMUSG00000141723,622
chr1,HAVANA,gene,135764091,135779998,.,+,.,ENSMUSG00000026414.15,protein_coding,Tnnt2,2,MGI:104597,OTTMUSG00000049830.1,,,,,,,,,,,,15907,ENSMUSG00000026414,3330
chr1,HAVANA,gene,135797519,135797888,.,+,.,ENSMUSG00000101482.2,processed_pseudogene,Gm28883,2,MGI:5579589,OTTMUSG00000049831.1,,,,,,,,,,,,369,ENSMUSG00000101482,369
chr1,HAVANA,gene,135799132,135846945,.,-,.,ENSMUSG00000026413.13,protein_coding,Pkp1,2,MGI:1328359,OTTMUSG00000022498.1,,,,,overlapping_locus,,,,,,,47813,ENSMUSG00000026413,4669
chr1,HAVANA,gene,135824131,135826827,.,-,.,ENSMUSG00000102414.2,TEC,Gm36938,2,MGI:5610166,OTTMUSG00000049832.1,,,,,overlapping_locus,,,,,,,2696,ENSMUSG00000102414,2696
chr1,HAVANA,gene,135871900,135873183,.,-,.,ENSMUSG00000140443.1,lncRNA,ENSMUSG00000140443,2,,,,,,,,,,,,,,1283,ENSMUSG00000140443,528
chr1,HAVANA,gene,135881315,135934080,.,-,.,ENSMUSG00000051985.13,protein_coding,Igfn1,1,MGI:3045352,OTTMUSG00000019636.1,,,,,,,,,,,,52765,ENSMUSG00000051985,8989
chr1,HAVANA,gene,135925800,135927696,.,-,.,ENSMUSG00000128518.1,lncRNA,ENSMUSG00000128518,2,,,,,,,,,,,,,,1896,ENSMUSG00000128518,375
chr1,HAVANA,gene,135935887,135963080,.,+,.,ENSMUSG00000026411.18,protein_coding,Tmem9,2,MGI:1913491,OTTMUSG00000029663.1,,,,,,,,,,,,27193,ENSMUSG00000026411,1806
chr1,HAVANA,gene,135943064,135943185,.,+,.,ENSMUSG00000139066.1,lncRNA,ENSMUSG00000139066,2,,,,,,,,,,,,,,121,ENSMUSG00000139066,121
chr1,HAVANA,gene,135967453,135968685,.,-,.,ENSMUSG00000120377.2,lncRNA,Gm57112,2,MGI:7338137,,,,,,,,,,,,,1232,ENSMUSG00000120377,813
chr1,HAVANA,gene,135978541,135979108,.,+,.,ENSMUSG00000097918.2,protein_coding,Ascl5,2,MGI:2685043,OTTMUSG00000042967.1,,,,,,,,,,,,567,ENSMUSG00000097918,567
chr1,HAVANA,gene,135980487,136047560,.,+,.,ENSMUSG00000026407.18,protein_coding,Cacna1s,2,MGI:88294,OTTMUSG00000033761.1,,,,,overlapping_locus,,,,,,,67073,ENSMUSG00000026407,6251
chr1,HAVANA,gene,135984918,135987171,.,+,.,ENSMUSG00000102838.2,TEC,Gm37014,2,MGI:5610242,OTTMUSG00000049843.1,,,,,overlapping_locus,,,,,,,2253,ENSMUSG00000102838,2253
chr1,HAVANA,gene,136029833,136033755,.,-,.,ENSMUSG00000124906.1,lncRNA,ENSMUSG00000124906,2,,,,,,,,,,,,,,3922,ENSMUSG00000124906,1288
chr1,HAVANA,gene,136044314,136047560,.,-,.,ENSMUSG00000102717.2,lncRNA,Gm37759,2,MGI:5610987,OTTMUSG00000049844.1,,,,,,,,,,,,3246,ENSMUSG00000102717,3246
chr1,HAVANA,gene,136053913,136059124,.,-,.,ENSMUSG00000086264.12,lncRNA,Gm15850,2,MGI:3801986,OTTMUSG00000026868.1,,,,,,,,,,,,5211,ENSMUSG00000086264,2250
chr1,HAVANA,gene,136059126,136105736,.,+,.,ENSMUSG00000041642.19,protein_coding,Kif21b,2,MGI:109234,OTTMUSG00000026867.1,,,,,,,,,,,,46610,ENSMUSG00000041642,9254
chr1,HAVANA,gene,136086809,136087725,.,-,.,ENSMUSG00000123258.1,lncRNA,ENSMUSG00000123258,2,,,,,,,,,,,,,,916,ENSMUSG00000123258,824
chr1,HAVANA,gene,136109389,136140566,.,-,.,ENSMUSG00000087230.11,protein_coding,Mroh3,2,MGI:1923672,OTTMUSG00000033572.1,,,,,,,,,,,,31177,ENSMUSG00000087230,2933
chr1,HAVANA,gene,136141268,136162002,.,-,.,ENSMUSG00000041605.17,protein_coding,Inava,2,MGI:1921579,OTTMUSG00000029725.1,,,,,,,,,,,,20734,ENSMUSG00000041605,2988
chr1,HAVANA,gene,136143760,136152817,.,+,.,ENSMUSG00000097315.3,lncRNA,Gm26568,2,MGI:5477062,OTTMUSG00000049845.1,,,,,,,,,,,,9057,ENSMUSG00000097315,1653
chr1,HAVANA,gene,136153176,136154097,.,+,.,ENSMUSG00000143353.1,lncRNA,ENSMUSG00000143353,2,,,,,,,,,,,,,,921,ENSMUSG00000143353,613
chr1,HAVANA,gene,136175399,136178214,.,+,.,ENSMUSG00000103594.2,lncRNA,A430034D21Rik,2,MGI:2444685,OTTMUSG00000049846.1,,,,,,,,,,,,2815,ENSMUSG00000103594,1802
chr1,HAVANA,gene,136180408,136183584,.,-,.,ENSMUSG00000102941.2,lncRNA,Gm37552,2,MGI:5610780,OTTMUSG00000049847.1,,,,,,,,,,,,3176,ENSMUSG00000102941,2520
chr1,HAVANA,gene,136187144,136202144,.,+,.,ENSMUSG00000097433.2,lncRNA,Gm26781,2,MGI:5477275,OTTMUSG00000049848.1,,,,,,,,,,,,15000,ENSMUSG00000097433,1477
chr1,HAVANA,gene,136187534,136188611,.,-,.,ENSMUSG00000052759.8,protein_coding,Gpr25,2,MGI:2686146,OTTMUSG00000049849.1,,,,,,,,,,,,1077,ENSMUSG00000052759,1077
chr1,HAVANA,gene,136195860,136273842,.,-,.,ENSMUSG00000041570.15,protein_coding,Camsap2,2,MGI:1922434,OTTMUSG00000049850.1,,,,,,,,,,,,77982,ENSMUSG00000041570,7823
chr1,HAVANA,gene,136272854,136273153,.,+,.,ENSMUSG00000131435.1,lncRNA,ENSMUSG00000131435,2,,,,,,,,,,,,,,299,ENSMUSG00000131435,299
chr1,HAVANA,gene,136273626,136275570,.,+,.,ENSMUSG00000125895.1,lncRNA,ENSMUSG00000125895,2,,,,,,,,,,,,,,1944,ENSMUSG00000125895,786
chr1,HAVANA,gene,136275298,136278515,.,-,.,ENSMUSG00000125858.1,lncRNA,ENSMUSG00000125858,2,,,,,,,,,,,,,,3217,ENSMUSG00000125858,554
chr1,HAVANA,gene,136303425,136326987,.,+,.,ENSMUSG00000143464.1,lncRNA,ENSMUSG00000143464,2,,,,,,,,,,,,,,23562,ENSMUSG00000143464,507
chr1,HAVANA,gene,136339653,136343257,.,-,.,ENSMUSG00000097403.4,lncRNA,9230116N13Rik,2,MGI:2443255,OTTMUSG00000049851.1,,,,,,,,,,,,3604,ENSMUSG00000097403,2652
chr1,HAVANA,gene,136343008,136367896,.,+,.,ENSMUSG00000026404.13,protein_coding,Ddx59,2,MGI:1915247,OTTMUSG00000021585.1,,,,,,,,,,,,24888,ENSMUSG00000026404,2166
chr1,HAVANA,gene,136394080,136459249,.,+,.,ENSMUSG00000041498.15,protein_coding,Kif14,1,MGI:1098226,OTTMUSG00000046083.1,,,,,overlapping_locus,,,,,,,65169,ENSMUSG00000041498,8943
chr1,HAVANA,gene,136434085,136441097,.,-,.,ENSMUSG00000126380.1,lncRNA,ENSMUSG00000126380,2,,,,,,,,,,,,,,7012,ENSMUSG00000126380,690
chr1,HAVANA,gene,136435146,136435518,.,+,.,ENSMUSG00000099337.2,processed_pseudogene,Gm29486,2,MGI:5580192,OTTMUSG00000046087.1,,,,,overlapping_locus,,,,,,,372,ENSMUSG00000099337,372
chr1,HAVANA,gene,136451621,136451903,.,+,.,ENSMUSG00000101413.2,processed_pseudogene,Gm29485,2,MGI:5580191,OTTMUSG00000046089.1,,,,,overlapping_locus,,,,,,,282,ENSMUSG00000101413,282
chr1,HAVANA,gene,136469342,136483676,.,+,.,ENSMUSG00000104414.3,lncRNA,Gm37799,2,MGI:5611027,OTTMUSG00000049853.1,,,,,,,,,,,,14334,ENSMUSG00000104414,704
chr1,HAVANA,gene,136486813,136552321,.,+,.,ENSMUSG00000120728.2,lncRNA,Gm57131,2,MGI:7338175,,,,,,,,,,,,,65508,ENSMUSG00000120728,1158
chr1,HAVANA,gene,136497641,136498058,.,+,.,ENSMUSG00000134900.1,lncRNA,ENSMUSG00000134900,2,,,,,,,,,,,,,,417,ENSMUSG00000134900,417
chr1,HAVANA,gene,136498184,136533252,.,-,.,ENSMUSG00000104366.3,lncRNA,4933409D19Rik,2,MGI:1918334,OTTMUSG00000049855.1,,,,,,,,,,,,35068,ENSMUSG00000104366,1615
chr1,HAVANA,gene,136504603,136508317,.,-,.,ENSMUSG00000104509.4,lncRNA,Gm33994,2,MGI:5593153,OTTMUSG00000049854.1,,,,,,,,,,,,3714,ENSMUSG00000104509,2414
chr1,HAVANA,gene,136549835,136552564,.,-,.,ENSMUSG00000097229.3,lncRNA,Platr23,2,MGI:5477092,OTTMUSG00000049856.1,,,,,,,,,,,,2729,ENSMUSG00000097229,2615
chr1,HAVANA,gene,136552638,136557791,.,+,.,ENSMUSG00000041483.15,protein_coding,Zfp281,2,MGI:3029290,OTTMUSG00000022094.1,,,,,,,,,,,,5153,ENSMUSG00000041483,4937
chr1,HAVANA,gene,136572351,136618549,.,+,.,ENSMUSG00000097113.10,lncRNA,Gm19705,2,MGI:5011890,OTTMUSG00000042943.1,,,,,,,,,,,,46198,ENSMUSG00000097113,2128
chr1,HAVANA,gene,136577599,136590479,.,-,.,ENSMUSG00000134664.1,lncRNA,ENSMUSG00000134664,2,,,,,,,,,,,,,,12880,ENSMUSG00000134664,1059
chr1,HAVANA,gene,136603887,136608608,.,-,.,ENSMUSG00000134744.1,lncRNA,ENSMUSG00000134744,2,,,,,,,,,,,,,,4721,ENSMUSG00000134744,756
chr1,HAVANA,gene,136611042,136618817,.,-,.,ENSMUSG00000134704.1,lncRNA,ENSMUSG00000134704,2,,,,,,,,,,,,,,7775,ENSMUSG00000134704,1090
chr1,HAVANA,gene,136620524,136721596,.,+,.,ENSMUSG00000097448.3,lncRNA,Platr22,2,MGI:4439804,OTTMUSG00000042944.1,,,,,overlaps_pseudogene,,,,,,,101072,ENSMUSG00000097448,2695
chr1,ENSEMBL,gene,136625111,136625209,.,+,.,ENSMUSG00000092912.3,snRNA,Gm24086,3,MGI:5453863,,,,,,,,,,,,,98,ENSMUSG00000092912,98
chr1,HAVANA,gene,136669289,136670469,.,-,.,ENSMUSG00000134822.1,lncRNA,ENSMUSG00000134822,2,,,,,,,,,,,,,,1180,ENSMUSG00000134822,501
chr1,ENSEMBL,gene,136685247,136685347,.,-,.,ENSMUSG00002076813.1,miRNA,Gm56264,3,MGI:6848986,,,,,,,,,,,,,100,ENSMUSG00002076813,100
chr1,HAVANA,gene,136716919,136717258,.,-,.,ENSMUSG00000104360.2,processed_pseudogene,Mif-ps1,2,MGI:103175,OTTMUSG00000049857.1,,,,,,,,,,,,339,ENSMUSG00000104360,339
chr1,HAVANA,gene,136720771,136721248,.,+,.,ENSMUSG00000103953.2,transcribed_processed_pseudogene,Gm29718,2,MGI:5588877,OTTMUSG00000049858.1,,,,,overlapping_locus,,,,,,,477,ENSMUSG00000103953,477
chr1,HAVANA,gene,136726048,136726697,.,-,.,ENSMUSG00000104261.2,processed_pseudogene,Gm17781,2,MGI:5009945,OTTMUSG00000049881.1,,,,,,,,,,,,649,ENSMUSG00000104261,649
chr1,HAVANA,gene,136770308,136888186,.,-,.,ENSMUSG00000026398.15,protein_coding,Nr5a2,2,MGI:1346834,OTTMUSG00000049882.1,,,,,,,,,,,,117878,ENSMUSG00000026398,4733
chr1,HAVANA,gene,136876885,136878298,.,+,.,ENSMUSG00000134873.1,lncRNA,ENSMUSG00000134873,2,,,,,,,,,,,,,,1413,ENSMUSG00000134873,1413
chr1,ENSEMBL,gene,136917948,136918008,.,-,.,ENSMUSG00000088970.3,snRNA,Rnu7-ps3,3,MGI:105101,,,,,,,,,,,,,60,ENSMUSG00000088970,60
chr1,HAVANA,gene,136921233,136949559,.,+,.,ENSMUSG00000136467.1,lncRNA,ENSMUSG00000136467,2,,,,,,,,,,,,,,28326,ENSMUSG00000136467,1010
chr1,HAVANA,gene,137099050,137130163,.,+,.,ENSMUSG00000128368.1,lncRNA,ENSMUSG00000128368,2,,,,,,,,,,,,,,31113,ENSMUSG00000128368,700
chr1,ENSEMBL,gene,137143281,137143385,.,-,.,ENSMUSG00000077207.3,snRNA,Gm25609,3,MGI:5455386,,,,,,,,,,,,,104,ENSMUSG00000077207,104
chr1,HAVANA,gene,137146973,137148951,.,-,.,ENSMUSG00000142455.1,lncRNA,ENSMUSG00000142455,2,,,,,,,,,,,,,,1978,ENSMUSG00000142455,398
chr1,HAVANA,gene,137179879,137181795,.,+,.,ENSMUSG00000102751.2,TEC,Gm37057,2,MGI:5610285,OTTMUSG00000049884.1,,,,,,,,,,,,1916,ENSMUSG00000102751,1916
chr1,HAVANA,gene,137231930,137399769,.,+,.,ENSMUSG00000138035.1,lncRNA,ENSMUSG00000138035,2,,,,,,,,,,,,,,167839,ENSMUSG00000138035,978
chr1,HAVANA,gene,137252334,137253645,.,-,.,ENSMUSG00000138117.1,lncRNA,ENSMUSG00000138117,2,,,,,,,,,,,,,,1311,ENSMUSG00000138117,1311
chr1,HAVANA,gene,137253171,137253580,.,-,.,ENSMUSG00000102738.2,TEC,1700006P03Rik,2,MGI:1925628,OTTMUSG00000049885.1,,,,,,,,,,,,409,ENSMUSG00000102738,409
chr1,ENSEMBL,gene,137294888,137294985,.,-,.,ENSMUSG00000088164.4,snoRNA,Gm23534,3,MGI:5453311,,,,,,,,,,,,,97,ENSMUSG00000088164,97
chr1,HAVANA,gene,137361021,137366452,.,-,.,ENSMUSG00000138081.1,lncRNA,ENSMUSG00000138081,2,,,,,,,,,,,,,,5431,ENSMUSG00000138081,1306
chr1,HAVANA,gene,137436454,137438350,.,-,.,ENSMUSG00000131329.1,lncRNA,ENSMUSG00000131329,2,,,,,,,,,,,,,,1896,ENSMUSG00000131329,537
chr1,HAVANA,gene,137438311,137535465,.,+,.,ENSMUSG00000131260.1,lncRNA,ENSMUSG00000131260,2,,,,,,,,,,,,,,97154,ENSMUSG00000131260,1862
chr1,HAVANA,gene,137456587,137458968,.,-,.,ENSMUSG00000103070.2,TEC,Gm37903,2,MGI:5611131,OTTMUSG00000050568.1,,,,,,,,,,,,2381,ENSMUSG00000103070,2381
chr1,HAVANA,gene,137532050,137534594,.,-,.,ENSMUSG00000131291.1,lncRNA,ENSMUSG00000131291,2,,,,,,,,,,,,,,2544,ENSMUSG00000131291,2462
chr1,HAVANA,gene,137632548,137716086,.,-,.,ENSMUSG00000137462.1,lncRNA,ENSMUSG00000137462,2,,,,,,,,,,,,,,83538,ENSMUSG00000137462,789
chr1,ENSEMBL,gene,137662055,137662171,.,+,.,ENSMUSG00000088715.3,snoRNA,Gm22727,3,MGI:5452504,,,,,,,,,,,,,116,ENSMUSG00000088715,116
chr1,HAVANA,gene,137691814,137695265,.,-,.,ENSMUSG00000103728.2,TEC,Gm37099,2,MGI:5610327,OTTMUSG00000049266.1,,,,,,,,,,,,3451,ENSMUSG00000103728,3451
chr1,HAVANA,gene,137695546,137700825,.,+,.,ENSMUSG00000137501.1,lncRNA,ENSMUSG00000137501,2,,,,,,,,,,,,,,5279,ENSMUSG00000137501,977
chr1,HAVANA,gene,137716813,137725803,.,+,.,ENSMUSG00000139574.1,lncRNA,ENSMUSG00000139574,2,,,,,,,,,,,,,,8990,ENSMUSG00000139574,2002
chr1,HAVANA,gene,137733595,137734574,.,-,.,ENSMUSG00000143475.1,lncRNA,ENSMUSG00000143475,2,,,,,,,,,,,,,,979,ENSMUSG00000143475,883
chr1,HAVANA,gene,137739586,137739881,.,+,.,ENSMUSG00000104112.2,TEC,Gm37293,2,MGI:5610521,OTTMUSG00000049267.1,,,,,,,,,,,,295,ENSMUSG00000104112,295
chr1,HAVANA,gene,137826191,137937516,.,+,.,ENSMUSG00000098206.3,lncRNA,Mir181a-1hg,2,MGI:2443823,OTTMUSG00000043199.1,,,,,overlapping_locus,,,,,,,111325,ENSMUSG00000098206,3868
chr1,HAVANA,gene,137845425,137897013,.,-,.,ENSMUSG00000098145.3,lncRNA,Gm26936,2,MGI:5504051,OTTMUSG00000043194.1,,,,,,,,,,,,51588,ENSMUSG00000098145,1159
chr1,HAVANA,gene,137852125,137854117,.,+,.,ENSMUSG00000103038.2,TEC,Gm37124,2,MGI:5610352,OTTMUSG00000043192.1,,,,,overlapping_locus,,,,,,,1992,ENSMUSG00000103038,1992
chr1,HAVANA,gene,137854988,137858011,.,+,.,ENSMUSG00000102277.3,TEC,A130050O07Rik,2,MGI:2443458,OTTMUSG00000043193.1,,,,,overlapping_locus,,,,,,,3023,ENSMUSG00000102277,3023
chr1,HAVANA,gene,137855872,137856794,.,+,.,ENSMUSG00000129847.1,lncRNA,ENSMUSG00000129847,2,,,,,,,,,,,,,,922,ENSMUSG00000129847,922
chr1,HAVANA,gene,137862926,137865084,.,+,.,ENSMUSG00000104145.2,TEC,D130019J16Rik,2,MGI:2443523,OTTMUSG00000043196.1,,,,,overlapping_locus,,,,,,,2158,ENSMUSG00000104145,2158
chr1,HAVANA,gene,137877159,137882381,.,+,.,ENSMUSG00000103427.2,TEC,Gm37534,2,MGI:5610762,OTTMUSG00000043197.1,,,,,overlapping_locus,,,,,,,5222,ENSMUSG00000103427,5222
chr1,ENSEMBL,gene,137894192,137894279,.,+,.,ENSMUSG00000065565.3,miRNA,Mir181a-1,3,MGI:3629589,,,,,,,,,,,,,87,ENSMUSG00000065565,87
chr1,ENSEMBL,gene,137894376,137894456,.,+,.,ENSMUSG00000065458.3,miRNA,Mir181b-1,3,MGI:3618735,,,,,,,,,,,,,80,ENSMUSG00000065458,80
chr1,HAVANA,gene,137898911,137900053,.,+,.,ENSMUSG00000104197.2,TEC,Gm37632,2,MGI:5610860,OTTMUSG00000043200.1,,,,,overlapping_locus,,,,,,,1142,ENSMUSG00000104197,1142
chr1,ENSEMBL,gene,137915394,137915514,.,-,.,ENSMUSG00002075181.1,rRNA,Gm56272,3,MGI:6849002,,,,,,,,,,,,,120,ENSMUSG00002075181,120
chr1,HAVANA,gene,137990598,138103446,.,-,.,ENSMUSG00000026395.17,protein_coding,Ptprc,2,MGI:97810,OTTMUSG00000043098.1,,,,,overlapping_locus,,,,,,,112848,ENSMUSG00000026395,5740
chr1,HAVANA,gene,138089557,138095421,.,-,.,ENSMUSG00000104291.2,TEC,A130071D04Rik,2,MGI:2444749,OTTMUSG00000049310.1,,,,,overlapping_locus,,,,,,,5864,ENSMUSG00000104291,5864
chr1,HAVANA,gene,138111838,138112322,.,+,.,ENSMUSG00000099656.3,processed_pseudogene,Tent2-ps2,2,MGI:5010852,OTTMUSG00000049949.1,,,,,,,,,,,,484,ENSMUSG00000099656,484
chr1,HAVANA,gene,138117614,138120141,.,-,.,ENSMUSG00000099459.4,lncRNA,Gm28556,2,MGI:5579262,OTTMUSG00000049311.1,,,,,,,,,,,,2527,ENSMUSG00000099459,853
chr1,HAVANA,gene,138171855,138188109,.,+,.,ENSMUSG00000143780.1,lncRNA,ENSMUSG00000143780,2,,,,,,,,,,,,,,16254,ENSMUSG00000143780,1016
